County,Tract,whNum90,whPer90,blNum90,blPer90,aiNum90,aiPer90,asNum90,asPer90,otNum90,otPer90,hiNum90,hiPer90,0-4Num90,0-4Per90,5-17Num90,5-17Per90,0-17Num90,0-17Per90,18-34Num90,18-34Per90,35-59Num90,35-59Per90,60+Num90,60+Per90,60-64Num90,60-64Per90,65+Num90,65+Per90,acRatio90,whNum00,whPer00,blNum00,blPer00,aiNum00,aiPer00,asNum00,asPer00,otNum00,otPer00,hiNum00,hiPer00,0-4Num00,0-4Per00,5-17Num00,5-17Per00,0-17Num00,0-17Per00,18-34Num00,18-34Per00,35-59Num00,35-59Per00,60+Num00,60+Per00,60-64Num00,60-64Per00,65+Num00,65+Per00,acRatio00,whNum10,whPer10,blNum10,blPer10,aiNum10,aiPer10,asNum10,asPer10,otNum10,otPer10,hiNum10,hiPer10,0-4Num10,0-4Per10,5-17Num10,5-17Per10,0-17Num10,0-17Per10,18-34Num10,18-34Per10,35-59Num10,35-59Per10,60+Num10,60+Per10,60-64Num10,60-64Per10,65+Num10,65+Per10,acRatio10,"Population/square mile, 1990","Population/square mile, 2000","Population/square mile, 2010",area90,area00
Cuyahoga,1053,3050,86.4,58,1.64,16,0.45,50,1.42,356,10.08,605,17.14,343,9.72,751,21.27,1094,30.99,1036,29.35,915,25.92,485,13.74,122,3.46,363,10.28,2.23,2503,69.14,365,10.08,30,0.83,20,0.55,702,19.39,1265,34.94,329,9.09,785,21.69,1114,30.77,925,25.55,1142,31.55,439,12.13,122,3.37,317,8.76,2.25,1865,54.31,632,18.4,23,0.67,17,0.5,897,26.12,1456,42.4,341,9.93,751,21.87,1092,31.8,877,25.54,1046,30.46,419,12.2,160,4.66,259,7.54,2.14,14163.68,14524.8,13778.5,0.291943902,0.249229014
Cuyahoga,1054,3726,88.72,112,2.68,24,0.57,11,0.26,326,7.77,566,13.49,399,9.5,915,21.8,1314,31.3,1327,31.59,1049,24.99,509,12.12,132,3.15,377,8.97,2.2,2928,73.81,377,9.5,23,0.58,24,0.6,615,15.5,1050,26.47,332,8.37,899,22.66,1231,31.03,1028,25.91,1273,32.09,435,10.97,145,3.66,290,7.31,2.22,2138,58.64,723,19.83,30,0.82,20,0.55,735,20.16,1122,30.77,311,8.53,778,21.34,1089,29.87,910,24.96,1241,34.04,406,11.14,137,3.76,269,7.38,2.35,10592.28,10006.1,9196.43,0.449855933,0.396420789
Cuyahoga,1055,1981,85.27,125,5.36,13,0.56,33,1.42,172,7.38,388,16.72,214,9.22,474,20.38,688,29.6,745,32.07,608,26.19,282,12.13,78,3.34,204,8.79,2.38,1519,69.65,315,14.44,20,0.92,34,1.56,293,13.43,629,28.84,205,9.4,491,22.51,696,31.91,585,26.82,690,31.64,210,9.63,66,3.03,144,6.6,2.13,927,50,369,19.9,7,0.38,30,1.62,521,28.1,688,37.11,139,7.5,350,18.88,489,26.38,455,24.54,670,36.14,240,12.95,88,4.75,152,8.2,2.79,13479.92,12655.83,10758.32,0.201188138,0.1723304
Cuyahoga,1056.01,568,60.88,101,10.83,4,0.43,32,3.43,228,24.44,322,34.51,73,7.82,225,24.12,298,31.94,307,32.9,239,25.62,89,9.54,26,2.79,63,6.75,2.13,286,66.2,77,17.82,3,0.69,3,0.69,63,14.58,160,37.04,48,11.11,106,24.54,154,35.65,111,25.69,127,29.4,40,9.26,15,3.47,25,5.79,1.81,240,43.56,157,28.49,3,0.54,6,1.09,145,26.32,197,35.75,27,4.9,92,16.7,119,21.6,118,21.42,143,25.95,171,31.03,28,5.08,143,25.95,3.63,7387.79,3420.71,4363,0.169874888,0.126289459
Cuyahoga,1056.02,2275,80.5,257,9.09,18,0.64,100,3.54,176,6.23,352,12.46,302,10.69,512,18.12,814,28.8,872,30.86,745,26.36,395,13.98,113,4,282,9.98,2.47,1877,72.19,434,16.69,37,1.42,18,0.69,234,9,540,20.77,228,8.77,575,22.12,803,30.88,623,23.96,869,33.42,305,11.73,90,3.46,215,8.27,2.24,1279,59.13,526,24.32,11,0.51,6,0.28,341,15.77,584,27,165,7.63,472,21.82,637,29.45,506,23.39,748,34.58,272,12.57,98,4.53,174,8.04,2.4,4045.59,3722.06,3096.47,0.785546731,0.698538408
Cuyahoga,1057,4325,95.66,107,2.37,9,0.2,29,0.64,51,1.13,135,2.99,319,7.06,567,12.54,886,19.6,1253,27.72,1176,26.01,1206,26.68,253,5.6,953,21.08,4.1,4029,88.8,307,6.77,16,0.35,56,1.23,129,2.84,338,7.45,368,8.11,640,14.11,1008,22.22,1094,24.11,1423,31.36,1012,22.31,210,4.63,802,17.68,3.5,3120,74.91,624,14.98,14,0.34,43,1.03,364,8.74,603,14.48,224,5.38,624,14.98,848,20.36,856,20.55,1588,38.13,873,20.96,243,5.83,630,15.13,3.91,7135.07,7160.33,6573.23,0.652551412,0.633630784
Cuyahoga,1059,3251,98.87,15,0.46,3,0.09,13,0.4,6,0.18,33,1,215,6.54,458,13.93,673,20.47,896,27.25,832,25.3,887,26.98,183,5.57,704,21.41,3.89,3048,96.95,23,0.73,4,0.13,27,0.86,42,1.34,115,3.66,217,6.9,456,14.5,673,21.41,732,23.28,1069,34,670,21.31,119,3.78,551,17.53,3.67,2582,86.99,145,4.89,6,0.2,52,1.75,183,6.17,278,9.37,186,6.27,463,15.6,649,21.87,608,20.49,1130,38.07,581,19.57,177,5.96,404,13.61,3.57,5486.94,5246.63,4952.93,0.605255388,0.599241107
Cuyahoga,1061,3703,96.84,37,0.97,0,0,30,0.78,54,1.41,117,3.06,232,6.07,459,12,691,18.07,1055,27.59,1012,26.46,1066,27.87,202,5.28,864,22.59,4.53,3316,90.5,103,2.81,7,0.19,56,1.53,182,4.97,379,10.34,273,7.45,493,13.46,766,20.91,931,25.41,1232,33.62,735,20.06,144,3.93,591,16.13,3.78,2801,79.96,260,7.42,7,0.2,35,1,400,11.42,640,18.27,225,6.42,530,15.13,755,21.55,740,21.12,1413,40.34,595,16.98,169,4.82,426,12.16,3.64,6210.34,5950.5,5689.03,0.634586834,0.615747286
Cuyahoga,1062,3825,97.75,29,0.74,18,0.46,16,0.41,25,0.64,55,1.41,309,7.9,490,12.52,799,20.42,1155,29.52,994,25.4,965,24.66,212,5.42,753,19.24,3.9,3653,94.78,72,1.87,12,0.31,28,0.73,89,2.31,233,6.05,290,7.52,553,14.35,843,21.87,1024,26.57,1281,33.24,706,18.32,102,2.65,604,15.67,3.57,3102,84.68,207,5.65,10,0.27,44,1.2,300,8.19,491,13.4,234,6.39,519,14.17,753,20.56,855,23.34,1409,38.47,646,17.64,201,5.49,445,12.15,3.86,9698.2,9551.97,9078.59,0.409148089,0.403476934
Cuyahoga,1063,3033,97.27,22,0.71,9,0.29,31,0.99,23,0.74,108,3.46,287,9.2,478,15.33,765,24.53,1087,34.86,810,25.98,456,14.62,83,2.66,373,11.96,3.08,2673,90.67,119,4.04,10,0.34,44,1.49,102,3.46,240,8.14,240,8.14,524,17.77,764,25.92,879,29.82,973,33.01,332,11.26,99,3.36,233,7.9,2.86,2080,75.25,296,10.71,17,0.62,39,1.41,332,12.01,530,19.18,230,8.32,543,19.65,773,27.97,682,24.67,965,34.91,344,12.45,115,4.16,229,8.29,2.58,6578.26,6219.6,5831.4,0.490403237,0.473985522
Cuyahoga,1064,1182,97.04,7,0.57,9,0.74,11,0.9,9,0.74,31,2.55,123,10.1,188,15.44,311,25.53,449,36.86,288,23.65,170,13.96,34,2.79,136,11.17,2.92,1144,94.7,17,1.41,4,0.33,10,0.83,33,2.73,86,7.12,96,7.95,228,18.87,324,26.82,353,29.22,408,33.77,123,10.18,28,2.32,95,7.86,2.73,919,82.42,77,6.91,1,0.09,6,0.54,112,10.04,194,17.4,99,8.88,182,16.32,281,25.2,296,26.55,387,34.71,151,13.54,52,4.66,99,8.88,2.97,12262.32,12161.65,11225.36,0.101856745,0.099328675
Cuyahoga,1065,2663,96.77,21,0.76,4,0.15,34,1.24,30,1.09,87,3.16,238,8.65,410,14.9,648,23.55,815,29.61,677,24.6,612,22.23,130,4.72,482,17.51,3.25,2455,95.08,24,0.93,5,0.19,30,1.16,68,2.63,152,5.89,195,7.55,364,14.1,559,21.65,663,25.68,887,34.35,473,18.32,92,3.56,381,14.76,3.62,2130,84.52,105,4.17,9,0.36,45,1.79,231,9.17,359,14.25,150,5.95,376,14.92,526,20.87,570,22.62,1012,40.16,412,16.35,128,5.08,284,11.27,3.79,5504.17,5164.16,5040.16,0.515790755,0.499984557
Cuyahoga,1066,3458,97.3,38,1.07,4,0.11,38,1.07,16,0.45,78,2.19,314,8.84,482,13.56,796,22.4,1095,30.81,879,24.73,784,22.06,169,4.76,615,17.3,3.46,3236,93.96,72,2.09,15,0.44,40,1.16,81,2.35,175,5.08,262,7.61,548,15.91,810,23.52,912,26.48,1147,33.3,575,16.69,121,3.51,454,13.18,3.25,2756,85.54,188,5.83,19,0.59,39,1.21,220,6.83,410,12.73,227,7.05,495,15.36,722,22.41,817,25.36,1236,38.36,447,13.88,143,4.44,304,9.44,3.46,5897.81,5715.27,5346.86,0.615821805,0.602596557
Cuyahoga,1068,2919,96.72,33,1.09,9,0.3,28,0.93,29,0.96,92,3.05,281,9.31,490,16.24,771,25.55,1073,35.55,705,23.36,469,15.54,92,3.05,377,12.49,2.91,2943,93.25,88,2.79,7,0.22,29,0.92,89,2.82,227,7.19,248,7.86,549,17.4,797,25.25,889,28.17,945,29.94,525,16.63,91,2.88,434,13.75,2.96,2200,74.78,391,13.29,16,0.54,28,0.95,307,10.44,461,15.67,234,7.95,481,16.35,715,24.3,761,25.87,929,31.58,537,18.26,102,3.47,435,14.79,3.11,13044.64,13641.12,12716.15,0.238412099,0.231359394
Cuyahoga,1069,3762,97.4,20,0.52,3,0.08,56,1.44,22,0.56,47,1.21,292,7.55,470,12.18,762,19.73,1062,27.51,1046,27.08,992,25.68,184,4.76,808,20.92,4.07,3623,95.39,61,1.61,10,0.26,43,1.13,61,1.61,163,4.29,235,6.19,503,13.24,738,19.43,963,25.36,1372,36.12,725,19.09,145,3.82,580,15.27,4.15,3060,87.4,188,5.37,4,0.11,56,1.6,193,5.51,315,9,212,6.06,490,14,702,20.05,734,20.97,1414,40.39,651,18.6,197,5.63,454,12.97,3.99,7541.22,7416.49,6836.52,0.518483747,0.512118729
Cuyahoga,1070,1785,94.86,1,0.05,2,0.11,75,4,18,0.98,47,2.5,139,7.41,293,15.55,432,22.96,477,25.32,664,35.3,309,16.42,74,3.93,235,12.49,3.36,1715,93.51,42,2.29,0,0,57,3.11,20,1.09,62,3.38,134,7.31,254,13.85,388,21.16,419,22.85,707,38.55,320,17.45,108,5.89,212,11.56,3.73,1474,89.55,78,4.74,2,0.12,48,2.92,44,2.67,133,8.08,63,3.83,218,13.24,281,17.07,308,18.71,652,39.61,405,24.61,127,7.72,278,16.89,4.86,1709.19,1665.49,1494.76,1.128019705,1.101106372
Cuyahoga,1071,394,32.22,806,65.9,10,0.82,1,0.08,12,0.98,35,2.86,1,0.08,0,0,1,0.08,874,71.46,332,27.15,16,1.31,5,0.41,11,0.9,1222,1194,40.97,1639,56.25,4,0.14,39,1.34,38,1.3,120,4.12,9,0.31,21,0.72,30,1.03,1853,63.59,995,34.15,36,1.23,15,0.51,21,0.72,96.13,1830,48.32,1714,45.26,5,0.13,119,3.14,119,3.14,122,3.22,27,0.71,52,1.37,79,2.09,2421,63.93,1193,31.5,94,2.49,51,1.35,43,1.14,46.94,2253.96,5370.43,6979.35,0.558128804,0.542600579
Cuyahoga,1072,99,46.05,116,53.95,0,0,0,0,0,0,6,2.79,1,0.47,0,0,1,0.47,6,2.79,25,11.63,183,85.12,13,6.05,170,79.07,214,102,27.35,263,70.51,1,0.27,7,1.88,0,0,11,2.95,19,5.09,27,7.24,46,12.33,43,11.53,121,32.44,163,43.7,31,8.31,132,35.39,7.11,106,29.04,232,63.56,0,0,15,4.11,12,3.29,7,1.92,2,0.55,4,1.1,6,1.64,35,9.59,152,41.64,172,47.13,22,6.03,150,41.1,59.83,1380.66,2395.28,2343.9,0.160068373,0.155722625
Cuyahoga,1073,37,67.27,5,9.09,0,0,13,23.64,0,0,0,0,1,1.82,3,5.45,4,7.27,20,36.36,12,21.82,19,34.55,2,3.64,17,30.91,12.75,25,62.5,1,2.5,0,0,11,27.5,3,7.5,4,10,0,0,5,12.5,5,12.5,9,22.5,22,55,4,10,0,0,4,10,7,43,33.59,75,58.59,0,0,10,7.81,0,0,0,0,1,0.78,4,3.13,5,3.91,31,24.22,80,62.5,12,9.38,5,3.91,7,5.47,24.6,366.17,266.31,852.19,0.150203457,0.150203457
Cuyahoga,1074,6,40,9,60,0,0,0,0,0,0,0,0,1,6.67,2,13.33,3,20,4,26.67,3,20,5,33.34,1,6.67,4,26.67,4,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,2,25,0,0,0,0,0,0,0,113,27.83,278,68.47,3,0.74,7,1.72,5,1.23,11,2.71,0,0,1,0.25,1,0.25,79,19.46,285,70.2,41,10.1,32,7.88,9,2.22,405,14.42,7.69,390.18,1.040221914,1.040221914
Cuyahoga,1075,157,58.36,13,4.83,0,0,88,32.71,11,4.09,14,5.2,17,6.32,39,14.5,56,20.82,71,26.39,71,26.39,71,26.39,12,4.46,59,21.93,3.8,67,36.41,17,9.24,0,0,100,54.35,0,0,6,3.26,6,3.26,13,7.07,19,10.33,44,23.91,80,43.48,41,22.28,7,3.8,34,18.48,8.68,55,33.95,26,16.05,0,0,75,46.3,6,3.7,11,6.79,10,6.17,10,6.17,20,12.35,43,26.54,58,35.8,41,25.31,15,9.26,26,16.05,7.1,1978.04,1353.01,1191.24,0.143070919,0.135993205
Cuyahoga,1076,12,92.31,0,0,0,0,1,7.69,0,0,0,0,0,0,0,0,0,0,3,23.08,5,38.46,5,38.46,1,7.69,4,30.77,0,62,83.78,9,12.16,0,0,3,4.05,0,0,2,2.7,0,0,2,2.7,2,2.7,39,52.7,29,39.19,4,5.41,0,0,4,5.41,36,85,64.39,35,26.52,1,0.76,10,7.58,1,0.76,3,2.27,2,1.52,4,3.03,6,4.55,72,54.55,47,35.61,7,5.31,2,1.52,5,3.79,21,34.89,198.6,354.26,0.372599599,0.372599599
Cuyahoga,1077,97,18.62,420,80.61,1,0.19,1,0.19,2,0.38,9,1.73,20,3.84,9,1.73,29,5.57,169,32.44,175,33.59,148,28.4,43,8.25,105,20.15,16.97,207,39.58,304,58.13,0,0,10,1.91,2,0.38,7,1.34,58,11.09,20,3.82,78,14.91,264,50.48,142,27.15,39,7.46,9,1.72,30,5.74,5.71,659,50.58,579,44.44,2,0.15,32,2.46,31,2.38,41,3.15,43,3.3,38,2.92,81,6.22,746,57.25,422,32.39,54,4.14,24,1.84,30,2.3,15.09,2795.4,2806.14,6991.19,0.189597195,0.18637762
Cuyahoga,1078,1402,59.23,836,35.32,6,0.25,102,4.31,21,0.89,48,2.03,26,1.1,21,0.89,47,1.99,1108,46.81,649,27.42,563,23.78,162,6.84,401,16.94,49.36,663,32.71,1149,56.68,6,0.3,183,9.03,26,1.28,38,1.87,91,4.49,56,2.76,147,7.25,748,36.9,779,38.43,353,17.41,100,4.93,253,12.48,12.79,1168,39.25,1175,39.48,10,0.34,514,17.27,109,3.66,104,3.49,95,3.19,58,1.95,153,5.14,1760,59.14,726,24.4,337,11.32,114,3.83,223,7.49,18.45,8575.58,7343.77,10781.97,0.281613605,0.276016316
Cuyahoga,1079,125,12.01,899,86.36,4,0.38,2,0.19,11,1.06,30,2.88,91,8.74,313,30.07,404,38.81,335,32.18,253,24.3,49,4.7,17,1.63,32,3.07,1.58,354,15.61,1856,81.83,8,0.35,39,1.72,11,0.49,46,2.03,409,18.03,546,24.07,955,42.11,1034,45.59,241,10.63,38,1.68,19,0.84,19,0.84,1.37,305,14.54,1693,80.7,2,0.1,35,1.67,63,3,42,2,360,17.16,534,25.45,894,42.61,947,45.14,219,10.44,38,1.81,15,0.71,23,1.1,1.35,5837.44,12717.87,11764.59,0.183470837,0.178331597
Cuyahoga,1081,22,66.67,10,30.3,1,3.03,0,0,0,0,0,0,0,0,3,9.09,3,9.09,10,30.3,13,39.39,7,21.21,2,6.06,5,15.15,10,17,70.83,5,20.83,0,0,0,0,2,8.33,4,16.67,4,16.67,2,8.33,6,25,9,37.5,9,37.5,0,0,0,0,0,0,3,11,36.67,12,40,0,0,0,0,7,23.33,12,40,3,10,4,13.33,7,23.33,10,33.33,12,40,1,3.33,1,3.33,0,0,3.29,180.28,131.11,163.89,0.183048591,0.183048591
Cuyahoga,1082,432,82.92,15,2.88,9,1.73,15,2.88,50,9.6,51,9.79,45,8.64,75,14.4,120,23.03,119,22.84,158,30.33,124,23.8,36,6.91,88,16.89,3.34,374,78.9,36,7.59,2,0.42,34,7.17,28,5.91,50,10.55,39,8.23,81,17.09,120,25.32,108,22.78,146,30.8,100,21.1,22,4.64,78,16.46,2.95,244,57.28,106,24.88,1,0.23,26,6.1,49,11.5,63,14.79,33,7.75,74,17.37,107,25.12,92,21.6,141,33.1,86,20.19,25,5.87,61,14.32,2.98,3945.43,3589.51,3226.01,0.14497786,0.132051513
Cuyahoga,1083,555,50,61,5.5,0,0,394,35.5,100,9.01,148,13.33,71,6.4,150,13.51,221,19.91,349,31.44,306,27.57,234,21.09,65,5.86,169,15.23,4.02,395,36.78,101,9.4,4,0.37,514,47.86,60,5.59,148,13.78,63,5.87,130,12.1,193,17.97,333,31.01,348,32.4,200,18.62,62,5.77,138,12.85,4.56,261,25.41,75,7.3,2,0.19,606,59.01,83,8.08,112,10.91,63,6.13,132,12.85,195,18.99,242,23.56,377,36.71,213,20.74,61,5.94,152,14.8,4.27,8596.3,8317.5,7953.51,0.146342031,0.129125321
Cuyahoga,1084,1001,71.6,90,6.44,7,0.5,181,12.95,119,8.51,218,15.59,131,9.37,300,21.46,431,30.83,337,24.11,371,26.54,259,18.53,83,5.94,176,12.59,2.24,683,47.86,161,11.28,3,0.21,408,28.59,172,12.05,258,18.08,114,7.99,281,19.69,395,27.68,336,23.55,457,32.03,239,16.75,43,3.01,196,13.74,2.61,434,35.08,197,15.93,7,0.57,485,39.21,114,9.22,172,13.9,78,6.31,156,12.61,234,18.92,283,22.88,469,37.91,251,20.29,79,6.39,172,13.9,4.29,6486.92,6621.48,5739.86,0.249116684,0.215510597
Cuyahoga,1085,73,73.74,18,18.18,1,1.01,7,7.07,0,0,8,8.08,6,6.06,14,14.14,20,20.2,34,34.34,38,38.38,7,7.07,4,4.04,3,3.03,3.95,28,52.83,9,16.98,0,0,12,22.64,4,7.55,17,32.08,6,11.32,3,5.66,9,16.98,17,32.08,21,39.62,6,11.32,2,3.77,4,7.55,4.89,26,44.83,6,10.34,0,0,26,44.83,0,0,12,20.69,0,0,5,8.62,5,8.62,16,27.59,32,55.17,5,8.62,3,5.17,2,3.45,10.6,600.3,321.37,351.69,0.178244211,0.164917541
Cuyahoga,1086,228,61.46,132,35.58,2,0.54,2,0.54,7,1.89,24,6.47,33,8.89,50,13.48,83,22.37,116,31.27,101,27.22,71,19.13,16,4.31,55,14.82,3.47,151,41.48,204,56.04,1,0.27,6,1.65,2,0.55,10,2.75,19,5.22,54,14.84,73,20.05,113,31.04,141,38.74,37,10.16,11,3.02,26,7.14,3.99,150,38.07,220,55.84,0,0,16,4.06,8,2.03,26,6.6,8,2.03,31,7.87,39,9.9,120,30.46,200,50.76,35,8.88,9,2.28,26,6.6,9.1,1918.64,1882.44,2037.59,0.205874995,0.193366134
Cuyahoga,1087,99,24.03,310,75.24,0,0,3,0.73,0,0,1,0.24,22,5.34,36,8.74,58,14.08,108,26.21,124,30.1,122,29.61,32,7.77,90,21.84,6.1,68,14.02,413,85.15,1,0.21,3,0.62,0,0,5,1.03,38,7.84,99,20.41,137,28.25,106,21.86,155,31.96,87,17.94,13,2.68,74,15.26,2.54,65,13.03,415,83.17,0,0,5,1,14,2.81,10,2,48,9.62,85,17.03,133,26.65,168,33.67,153,30.66,45,9.02,19,3.81,26,5.21,2.75,2980.39,3508.47,3609.74,0.138572469,0.138236942
Cuyahoga,1088,221,36.11,386,63.07,1,0.16,3,0.49,1,0.16,2,0.33,21,3.43,44,7.19,65,10.62,243,39.71,173,28.27,131,21.4,30,4.9,101,16.5,8.42,110,23.76,336,72.57,0,0,6,1.3,11,2.38,17,3.67,7,1.51,25,5.4,32,6.91,107,23.11,239,51.62,85,18.36,23,4.97,62,13.39,13.47,101,18.7,425,78.7,0,0,9,1.67,5,0.93,10,1.85,23,4.26,48,8.89,71,13.15,148,27.41,230,42.59,91,16.85,29,5.37,62,11.48,6.61,2644.14,2000.38,2333.06,0.232211608,0.231455218
Cuyahoga,1089,4,0.24,1667,99.52,3,0.18,0,0,1,0.06,5,0.3,269,16.06,482,28.78,751,44.84,492,29.37,337,20.12,95,5.67,29,1.73,66,3.94,1.23,9,1.15,777,98.85,0,0,0,0,0,0,4,0.51,91,11.58,325,41.35,416,52.93,160,20.36,150,19.08,60,7.63,22,2.8,38,4.83,0.89,24,1.36,1711,97,0,0,0,0,29,1.64,19,1.08,275,15.59,671,38.04,946,53.63,449,25.45,291,16.5,78,4.42,23,1.3,55,3.12,0.86,18077.84,8483.09,19038.39,0.092931456,0.092654875
Cuyahoga,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,4.24,#DIV/0!,#DIV/0!
Cuyahoga,1092,92,38.02,134,55.37,1,0.41,6,2.48,9,3.72,8,3.31,0,0,0,0,0,0,143,59.09,92,38.02,7,2.89,6,2.48,1,0.41,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,100,0,1198.22,4.95,4.95,0.20864282,0.20196625
Cuyahoga,1093,30,2.14,1359,97.07,7,0.5,3,0.21,1,0.07,10,0.71,171,12.21,483,34.5,654,46.71,308,22,267,19.07,171,12.21,57,4.07,114,8.14,1.14,24,1.85,1260,97.37,6,0.46,0,0,4,0.31,13,1,177,13.68,520,40.19,697,53.86,237,18.32,272,21.02,88,6.8,35,2.7,53,4.1,0.86,13,0.86,1440,95.74,6,0.4,3,0.2,42,2.79,44,2.93,238,15.82,468,31.12,706,46.94,310,20.61,311,20.68,177,11.77,66,4.39,111,7.38,1.13,10012.9,9254.78,10756.72,0.140818344,0.139819633
Cuyahoga,1096,16,5.03,295,92.77,6,1.89,1,0.31,0,0,1,0.31,2,0.63,7,2.2,9,2.83,26,8.18,59,18.55,224,70.44,43,13.52,181,56.92,34.33,40,11.17,314,87.71,4,1.12,0,0,0,0,5,1.4,3,0.84,13,3.63,16,4.47,47,13.13,173,48.32,122,34.08,20,5.59,102,28.49,21.38,62,16.8,289,78.32,1,0.27,0,0,17,4.61,6,1.63,2,0.54,6,1.63,8,2.17,22,5.96,249,67.48,90,24.39,52,14.09,38,10.3,45.13,4326.69,4870.93,5020.6,0.073728416,0.073497292
Cuyahoga,1097,11,0.38,2880,99.38,0,0,0,0,7,0.24,16,0.55,613,21.15,626,21.6,1239,42.75,1015,35.02,518,17.87,126,4.35,33,1.14,93,3.21,1.34,6,0.27,2217,99.46,4,0.18,0,0,2,0.09,18,0.81,476,21.35,529,23.73,1005,45.09,763,34.23,393,17.63,68,3.05,28,1.26,40,1.79,1.22,6,0.36,1618,98.24,7,0.43,0,0,16,0.97,10,0.61,410,24.89,492,29.87,902,54.77,489,29.69,199,12.08,57,3.46,13,0.79,44,2.67,0.83,26320.76,20244.64,14958.69,0.110711089,0.110103204
Cuyahoga,1098,8,0.43,1821,98.91,7,0.38,5,0.27,0,0,2,0.11,312,16.95,484,26.29,796,43.24,573,31.12,344,18.69,128,6.95,44,2.39,84,4.56,1.31,26,1.44,1770,97.95,7,0.39,0,0,4,0.22,17,0.94,263,14.55,600,33.2,863,47.76,423,23.41,437,24.18,84,4.65,31,1.72,53,2.93,1.09,8,0.42,1848,98.09,9,0.48,1,0.05,18,0.96,30,1.59,349,18.52,559,29.67,908,48.2,507,26.91,373,19.8,96,5.1,39,2.07,57,3.03,1.07,18212.25,17875.9,18637.63,0.101195624,0.101085808
Cuyahoga,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!
Cuyahoga,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!
Cuyahoga,1102,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,2,100,0,212,36.61,363,62.69,1,0.17,0,0,3,0.52,8,1.38,0,0,0,0,0,0,284,49.05,288,49.74,7,1.21,1,0.17,6,1.04,0,319,56.46,240,42.48,0,0,3,0.53,3,0.53,9,1.59,0,0,109,19.29,109,19.29,308,54.51,139,24.6,9,1.59,6,1.06,3,0.53,4.18,4.3,1245.63,1215.51,0.465116279,0.465116279
Cuyahoga,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!
Cuyahoga,1104,274,90.13,30,9.87,0,0,0,0,0,0,3,0.99,32,10.53,65,21.38,97,31.91,77,25.33,79,25.99,51,16.78,10,3.29,41,13.49,2.13,153,76.88,34,17.09,3,1.51,0,0,9,4.52,17,8.54,12,6.03,53,26.63,65,32.66,49,24.62,65,32.66,20,10.05,9,4.52,11,5.53,2.06,70,54.6,45,35.22,1,0.78,0,0,12,9.39,14,10.96,6,4.7,27,21.13,33,25.83,30,23.13,46,36.17,19,14.87,5,3.91,14,10.96,2.87,929.8,608.65,390.73,0.330178533,0.326952033
Cuyahoga,1105,974,86.42,98,8.7,9,0.8,8,0.71,38,3.37,64,5.68,93,8.25,221,19.61,314,27.86,273,24.22,292,25.91,248,22.01,58,5.15,190,16.86,2.59,697,58.57,438,36.81,11,0.92,14,1.18,30,2.52,67,5.63,89,7.48,256,21.51,345,28.99,239,20.08,308,25.88,298,25.04,62,5.21,236,19.83,2.45,310,42.9,334,46.18,3,0.41,5,0.69,71,9.82,78,10.78,32,4.42,137,18.94,169,23.37,149,20.66,232,32.05,173,23.92,47,6.5,126,17.42,3.28,8214.96,8674.19,5271.92,0.144979403,0.137188739
